transaction_id,timestamp,customer_id,amount,currency,merchant_category,payment_method,country,device_type,is_international,is_fraud
329,2026-01-02 03:20:00,142,12.18,USD,transport,card,BR,mobile,1,0
330,2026-01-02 03:25:00,555,22.33,USD,online_services,digital_wallet,AR,mobile,1,0
331,2026-01-02 03:30:00,547,8.71,USD,utilities,card,AR,mobile,1,0
332,2026-01-02 03:35:00,371,48.41,USD,electronics,card,BR,desktop,0,0
333,2026-01-02 03:40:00,310,69.42,USD,utilities,card,BR,desktop,0,0
334,2026-01-02 03:45:00,830,19.12,USD,online_services,card,CL,mobile,1,0
335,2026-01-02 03:50:00,461,21.39,USD,utilities,pix,BR,desktop,1,0
336,2026-01-02 03:55:00,809,56.68,USD,electronics,card,MX,mobile,1,0
337,2026-01-02 04:00:00,964,16.22,USD,restaurants,card,CL,mobile,0,0
338,2026-01-02 04:05:00,318,15.14,USD,restaurants,digital_wallet,BR,desktop,0,0
339,2026-01-02 04:10:00,203,109.56,USD,utilities,card,BR,mobile,0,0
340,2026-01-02 04:15:00,953,80.17,USD,entertainment,card,BR,mobile,0,0
341,2026-01-02 04:20:00,635,60.43,USD,entertainment,card,MX,mobile,1,0
342,2026-01-02 04:25:00,291,83.57,USD,groceries,bank_transfer,AR,desktop,1,0
343,2026-01-02 04:30:00,622,4.58,USD,online_services,card,BR,mobile,1,0
344,2026-01-02 04:35:00,516,128.23,USD,groceries,card,AR,mobile,1,0
345,2026-01-02 04:40:00,906,49.01,USD,travel,bank_transfer,AR,mobile,0,0
346,2026-01-02 04:45:00,256,90.99,USD,online_services,card,CL,mobile,1,0
347,2026-01-02 04:50:00,992,48.77,USD,restaurants,bank_transfer,BR,mobile,0,0
348,2026-01-02 04:55:00,937,34.78,USD,travel,pix,BR,desktop,0,0
349,2026-01-02 05:00:00,181,25.15,USD,utilities,bank_transfer,BR,mobile,0,0
350,2026-01-02 05:05:00,165,47.81,USD,transport,card,CL,mobile,0,0
351,2026-01-02 05:10:00,534,24.25,USD,groceries,digital_wallet,CL,mobile,1,0
352,2026-01-02 05:15:00,45,78.88,USD,electronics,card,BR,mobile,1,0
353,2026-01-02 05:20:00,299,6.78,USD,utilities,card,BR,mobile,1,0
354,2026-01-02 05:25:00,436,19.27,USD,travel,bank_transfer,CL,mobile,1,0
355,2026-01-02 05:30:00,970,255.91,USD,electronics,card,BR,mobile,1,0
356,2026-01-02 05:35:00,993,17.71,USD,entertainment,card,AR,tablet,1,0
357,2026-01-02 05:40:00,152,26.08,USD,groceries,pix,BR,mobile,0,0
358,2026-01-02 05:45:00,892,13.7,USD,transport,card,BR,mobile,0,0
359,2026-01-02 05:50:00,91,46.33,USD,online_services,card,AR,desktop,1,0
360,2026-01-02 05:55:00,749,15.86,USD,electronics,pix,BR,mobile,0,0
361,2026-01-02 06:00:00,846,27.51,USD,online_services,card,AR,desktop,1,0
362,2026-01-02 06:05:00,891,77.39,USD,travel,pix,BR,mobile,1,0
363,2026-01-02 06:10:00,224,16.46,USD,online_services,pix,BR,mobile,0,0
364,2026-01-02 06:15:00,894,72.87,USD,entertainment,card,AR,tablet,1,0
365,2026-01-02 06:20:00,116,75.36,USD,electronics,card,BR,mobile,0,0
366,2026-01-02 06:25:00,519,95.1,USD,online_services,card,CL,desktop,1,0
367,2026-01-02 06:30:00,470,38.11,USD,transport,card,CO,mobile,1,1
368,2026-01-02 06:35:00,316,846.63,USD,electronics,card,PT,mobile,1,0
369,2026-01-02 06:40:00,23,95.06,USD,entertainment,pix,BR,mobile,0,0
370,2026-01-02 06:45:00,773,45.83,USD,utilities,card,BR,mobile,0,0
371,2026-01-02 06:50:00,336,13.79,USD,restaurants,pix,BR,desktop,1,0
372,2026-01-02 06:55:00,662,30.05,USD,online_services,card,US,mobile,1,0
373,2026-01-02 07:00:00,411,137.87,USD,electronics,card,BR,mobile,1,0
374,2026-01-02 07:05:00,374,183.01,USD,transport,card,BR,mobile,0,0
375,2026-01-02 07:10:00,887,145.23,USD,restaurants,card,CO,mobile,1,0
376,2026-01-02 07:15:00,95,72.62,USD,groceries,pix,BR,mobile,0,0
377,2026-01-02 07:20:00,737,9.43,USD,travel,pix,AR,mobile,1,0
378,2026-01-02 07:25:00,747,53.9,USD,travel,digital_wallet,AR,mobile,1,0
379,2026-01-02 07:30:00,380,9.57,USD,groceries,card,CL,mobile,1,0
380,2026-01-02 07:35:00,263,7.48,USD,online_services,card,CO,desktop,1,0
381,2026-01-02 07:40:00,6,42.06,USD,travel,bank_transfer,BR,mobile,0,0
382,2026-01-02 07:45:00,937,55.88,USD,groceries,pix,CL,mobile,1,0
383,2026-01-02 07:50:00,948,81.73,USD,utilities,card,AR,mobile,1,0
384,2026-01-02 07:55:00,241,54.44,USD,restaurants,card,BR,mobile,1,0
385,2026-01-02 08:00:00,32,56.35,USD,entertainment,pix,US,mobile,1,0
386,2026-01-02 08:05:00,123,12.37,USD,entertainment,card,CO,mobile,1,0
387,2026-01-02 08:10:00,68,29.82,USD,utilities,pix,US,mobile,1,0
388,2026-01-02 08:15:00,832,7.34,USD,utilities,card,CO,mobile,1,0
389,2026-01-02 08:20:00,892,4.47,USD,online_services,digital_wallet,BR,mobile,0,0
390,2026-01-02 08:25:00,154,69.45,USD,groceries,pix,BR,desktop,0,0
391,2026-01-02 08:30:00,747,15.59,USD,transport,bank_transfer,BR,desktop,0,0
392,2026-01-02 08:35:00,180,79.24,USD,transport,card,BR,mobile,0,0
393,2026-01-02 08:40:00,368,100.32,USD,electronics,pix,BR,mobile,0,0
394,2026-01-02 08:45:00,600,17.83,USD,restaurants,bank_transfer,BR,mobile,1,0
395,2026-01-02 08:50:00,720,59.76,USD,restaurants,card,BR,mobile,0,0
396,2026-01-02 08:55:00,875,17.1,USD,online_services,pix,MX,mobile,1,0
397,2026-01-02 09:00:00,45,5.23,USD,online_services,card,BR,desktop,1,0
398,2026-01-02 09:05:00,197,37.46,USD,entertainment,pix,AR,mobile,0,0
399,2026-01-02 09:10:00,281,20.68,USD,travel,bank_transfer,MX,mobile,1,1
400,2026-01-02 09:15:00,311,21.33,USD,electronics,pix,CL,mobile,1,0
401,2026-01-02 09:20:00,999,238.73,USD,entertainment,bank_transfer,BR,mobile,1,0
402,2026-01-02 09:25:00,778,7.2,USD,utilities,card,CL,mobile,1,0
403,2026-01-02 09:30:00,321,48.56,USD,electronics,bank_transfer,CO,mobile,1,0
404,2026-01-02 09:35:00,972,12.25,USD,travel,pix,US,mobile,1,0
405,2026-01-02 09:40:00,500,82.13,USD,online_services,card,BR,mobile,0,0
406,2026-01-02 09:45:00,501,44.63,USD,online_services,bank_transfer,BR,desktop,1,0
407,2026-01-02 09:50:00,434,48.39,USD,restaurants,card,CL,desktop,1,0
408,2026-01-02 09:55:00,144,12.87,USD,restaurants,card,BR,mobile,0,0
409,2026-01-02 10:00:00,935,15.4,USD,restaurants,bank_transfer,MX,mobile,1,0
410,2026-01-02 10:05:00,14,83.7,USD,groceries,card,CL,mobile,1,0
411,2026-01-02 10:10:00,175,194.57,USD,entertainment,card,CO,mobile,1,0
412,2026-01-02 10:15:00,230,53.53,USD,electronics,card,PT,mobile,1,0
413,2026-01-02 10:20:00,280,13.5,USD,groceries,bank_transfer,AR,mobile,1,0
414,2026-01-02 10:25:00,132,46.48,USD,restaurants,card,US,desktop,1,0
415,2026-01-02 10:30:00,18,375.2,USD,travel,card,CL,mobile,1,0
416,2026-01-02 10:35:00,678,36.69,USD,utilities,card,BR,mobile,1,0
417,2026-01-02 10:40:00,970,142.86,USD,entertainment,card,MX,desktop,0,0
418,2026-01-02 10:45:00,122,15.79,USD,travel,card,CL,mobile,0,0
419,2026-01-02 10:50:00,297,31.75,USD,restaurants,bank_transfer,PT,mobile,1,0
420,2026-01-02 10:55:00,507,61.53,USD,transport,bank_transfer,BR,tablet,1,0
421,2026-01-02 11:00:00,928,49.27,USD,utilities,bank_transfer,BR,mobile,1,0
422,2026-01-02 11:05:00,695,15.39,USD,utilities,pix,MX,mobile,1,0
423,2026-01-02 11:10:00,767,14.74,USD,utilities,card,BR,mobile,1,0
424,2026-01-02 11:15:00,582,88.97,USD,travel,card,CL,mobile,1,0
425,2026-01-02 11:20:00,418,109.02,USD,transport,pix,AR,desktop,0,0
426,2026-01-02 11:25:00,200,150.23,USD,travel,card,BR,mobile,0,0
427,2026-01-02 11:30:00,865,201.13,USD,online_services,pix,BR,mobile,1,1
428,2026-01-02 11:35:00,805,37.89,USD,restaurants,card,MX,desktop,1,0
429,2026-01-02 11:40:00,26,24.26,USD,utilities,pix,BR,mobile,0,0
430,2026-01-02 11:45:00,716,127.87,USD,online_services,card,CO,desktop,1,0
431,2026-01-02 11:50:00,85,67.56,USD,utilities,pix,CO,mobile,1,0
432,2026-01-02 11:55:00,739,12.4,USD,entertainment,digital_wallet,CL,mobile,1,0
433,2026-01-02 12:00:00,826,11.78,USD,electronics,card,BR,desktop,1,0
434,2026-01-02 12:05:00,132,54.16,USD,utilities,card,BR,mobile,1,0
435,2026-01-02 12:10:00,434,27.74,USD,restaurants,card,MX,mobile,1,0
436,2026-01-02 12:15:00,124,32.25,USD,utilities,card,BR,mobile,0,0
437,2026-01-02 12:20:00,568,96.79,USD,electronics,pix,BR,mobile,0,0
438,2026-01-02 12:25:00,928,70.74,USD,travel,digital_wallet,US,mobile,1,0
439,2026-01-02 12:30:00,81,125.2,USD,electronics,bank_transfer,BR,mobile,1,0
440,2026-01-02 12:35:00,398,4.8,USD,groceries,pix,BR,mobile,1,0
441,2026-01-02 12:40:00,974,42.67,USD,online_services,pix,PT,mobile,1,0
442,2026-01-02 12:45:00,301,66.33,USD,entertainment,card,BR,mobile,1,0
443,2026-01-02 12:50:00,133,7.2,USD,travel,digital_wallet,BR,mobile,1,0
444,2026-01-02 12:55:00,489,17.2,USD,groceries,pix,BR,mobile,0,0
445,2026-01-02 13:00:00,509,14.29,USD,utilities,card,MX,mobile,0,0
446,2026-01-02 13:05:00,663,33.84,USD,online_services,digital_wallet,US,mobile,1,0
447,2026-01-02 13:10:00,314,168.65,USD,utilities,pix,CO,tablet,1,0
448,2026-01-02 13:15:00,956,250.28,USD,restaurants,card,PT,desktop,1,0
449,2026-01-02 13:20:00,522,14.67,USD,restaurants,pix,BR,desktop,1,0
450,2026-01-02 13:25:00,287,56.07,USD,transport,card,CL,desktop,1,0
451,2026-01-02 13:30:00,961,57.9,USD,groceries,card,BR,mobile,1,0
452,2026-01-02 13:35:00,925,48.79,USD,travel,card,US,mobile,1,0
453,2026-01-02 13:40:00,500,49.35,USD,electronics,pix,US,desktop,1,0
454,2026-01-02 13:45:00,25,44.87,USD,travel,card,BR,desktop,0,0
455,2026-01-02 13:50:00,597,179.03,USD,online_services,card,MX,mobile,1,0
456,2026-01-02 13:55:00,556,99.73,USD,entertainment,card,CL,mobile,1,0
457,2026-01-02 14:00:00,149,11.47,USD,electronics,card,BR,mobile,1,0
458,2026-01-02 14:05:00,634,73.39,USD,utilities,pix,CL,mobile,1,0
459,2026-01-02 14:10:00,841,80.83,USD,transport,pix,PT,tablet,1,0
460,2026-01-02 14:15:00,106,45.38,USD,utilities,card,BR,mobile,0,0
461,2026-01-02 14:20:00,724,102.66,USD,online_services,card,BR,mobile,0,0
462,2026-01-02 14:25:00,141,39.97,USD,online_services,card,PT,mobile,1,0
463,2026-01-02 14:30:00,749,40.47,USD,travel,pix,BR,mobile,0,1
464,2026-01-02 14:35:00,420,37.38,USD,electronics,bank_transfer,BR,mobile,1,0
465,2026-01-02 14:40:00,7,4.4,USD,electronics,card,CO,mobile,1,0
466,2026-01-02 14:45:00,967,30.56,USD,travel,card,CL,mobile,1,0
467,2026-01-02 14:50:00,166,16.98,USD,online_services,card,BR,desktop,1,0
468,2026-01-02 14:55:00,597,10.11,USD,utilities,pix,BR,mobile,0,0
469,2026-01-02 15:00:00,182,138.94,USD,travel,card,MX,mobile,1,0
470,2026-01-02 15:05:00,934,54.83,USD,transport,pix,AR,mobile,0,0
471,2026-01-02 15:10:00,739,32.14,USD,electronics,pix,CL,mobile,1,0
472,2026-01-02 15:15:00,805,18.83,USD,restaurants,card,US,mobile,1,0
473,2026-01-02 15:20:00,433,44.53,USD,restaurants,card,BR,mobile,0,0
474,2026-01-02 15:25:00,468,89.25,USD,groceries,digital_wallet,US,mobile,1,0
475,2026-01-02 15:30:00,635,14.48,USD,utilities,card,CO,desktop,0,0
476,2026-01-02 15:35:00,785,32.96,USD,entertainment,pix,US,mobile,1,1
477,2026-01-02 15:40:00,847,78.89,USD,restaurants,pix,BR,mobile,1,0
478,2026-01-02 15:45:00,18,4.78,USD,entertainment,card,BR,mobile,1,0
479,2026-01-02 15:50:00,664,31.26,USD,restaurants,bank_transfer,CL,mobile,1,0
480,2026-01-02 15:55:00,110,21.56,USD,transport,card,US,tablet,1,0
481,2026-01-02 16:00:00,288,28.97,USD,transport,card,PT,mobile,1,0
482,2026-01-02 16:05:00,830,20.05,USD,restaurants,pix,BR,mobile,0,0
483,2026-01-02 16:10:00,251,38.0,USD,entertainment,digital_wallet,AR,tablet,1,0
484,2026-01-02 16:15:00,797,226.7,USD,groceries,card,BR,mobile,1,0
485,2026-01-02 16:20:00,464,23.95,USD,electronics,pix,CL,mobile,1,0
486,2026-01-02 16:25:00,233,44.33,USD,electronics,card,MX,mobile,1,1
487,2026-01-02 16:30:00,335,243.41,USD,travel,pix,MX,mobile,1,0
488,2026-01-02 16:35:00,531,19.11,USD,restaurants,card,BR,tablet,1,0
489,2026-01-02 16:40:00,766,203.3,USD,electronics,card,PT,tablet,1,0
490,2026-01-02 16:45:00,607,33.29,USD,utilities,digital_wallet,BR,tablet,0,0
491,2026-01-02 16:50:00,934,196.74,USD,transport,pix,AR,desktop,0,0
492,2026-01-02 16:55:00,868,70.12,USD,online_services,card,AR,mobile,1,0
493,2026-01-02 17:00:00,754,45.02,USD,electronics,digital_wallet,AR,mobile,1,0
494,2026-01-02 17:05:00,604,31.01,USD,utilities,card,CO,mobile,1,0
495,2026-01-02 17:10:00,290,17.74,USD,groceries,pix,CL,desktop,1,0
496,2026-01-02 17:15:00,413,35.72,USD,utilities,pix,BR,mobile,1,0
497,2026-01-02 17:20:00,119,81.24,USD,electronics,bank_transfer,BR,mobile,1,0
498,2026-01-02 17:25:00,375,32.68,USD,online_services,card,AR,mobile,1,0
499,2026-01-02 17:30:00,927,24.13,USD,entertainment,pix,CL,mobile,1,0
500,2026-01-02 17:35:00,426,25.77,USD,entertainment,pix,AR,desktop,1,0
501,2026-01-02 17:40:00,114,89.34,USD,restaurants,card,BR,tablet,0,0
502,2026-01-02 17:45:00,652,112.75,USD,travel,digital_wallet,BR,mobile,1,0
503,2026-01-02 17:50:00,963,16.99,USD,entertainment,card,MX,mobile,1,0
504,2026-01-02 17:55:00,868,16.97,USD,utilities,card,AR,desktop,1,0
505,2026-01-02 18:00:00,275,48.39,USD,electronics,pix,AR,mobile,0,0
506,2026-01-02 18:05:00,454,152.56,USD,travel,card,AR,mobile,1,0
507,2026-01-02 18:10:00,532,104.17,USD,restaurants,bank_transfer,BR,desktop,1,0
508,2026-01-02 18:15:00,248,9.47,USD,electronics,card,BR,mobile,0,0
509,2026-01-02 18:20:00,269,25.43,USD,electronics,card,BR,mobile,1,0
510,2026-01-02 18:25:00,237,13.06,USD,groceries,pix,CO,mobile,1,0
511,2026-01-02 18:30:00,995,25.34,USD,online_services,bank_transfer,BR,mobile,1,0
512,2026-01-02 18:35:00,747,164.75,USD,entertainment,pix,BR,mobile,0,0
513,2026-01-02 18:40:00,841,7.98,USD,restaurants,card,PT,mobile,1,0
514,2026-01-02 18:45:00,817,6.56,USD,online_services,card,BR,mobile,0,0
515,2026-01-02 18:50:00,960,14.46,USD,entertainment,bank_transfer,AR,mobile,1,0
516,2026-01-02 18:55:00,106,44.14,USD,entertainment,digital_wallet,BR,desktop,0,1
517,2026-01-02 19:00:00,882,61.61,USD,online_services,pix,BR,mobile,0,0
518,2026-01-02 19:05:00,67,51.29,USD,electronics,pix,BR,mobile,0,0
519,2026-01-02 19:10:00,476,107.31,USD,transport,card,US,mobile,1,0
520,2026-01-02 19:15:00,595,5.68,USD,travel,pix,AR,mobile,1,0
521,2026-01-02 19:20:00,358,108.67,USD,online_services,card,CO,mobile,1,0
522,2026-01-02 19:25:00,147,24.24,USD,utilities,card,PT,desktop,1,1
523,2026-01-02 19:30:00,193,68.82,USD,utilities,card,BR,mobile,0,0
524,2026-01-02 19:35:00,825,8.82,USD,utilities,pix,CL,mobile,1,0
525,2026-01-02 19:40:00,319,33.28,USD,groceries,pix,BR,desktop,0,0
526,2026-01-02 19:45:00,311,41.94,USD,electronics,card,AR,mobile,1,0
527,2026-01-02 19:50:00,924,105.19,USD,transport,bank_transfer,MX,desktop,0,0
528,2026-01-02 19:55:00,144,6.79,USD,transport,card,BR,desktop,0,0
529,2026-01-02 20:00:00,916,34.15,USD,utilities,pix,PT,mobile,1,0
530,2026-01-02 20:05:00,921,11.19,USD,electronics,bank_transfer,AR,mobile,1,0
531,2026-01-02 20:10:00,599,54.9,USD,utilities,bank_transfer,BR,mobile,1,0
532,2026-01-02 20:15:00,166,72.04,USD,online_services,bank_transfer,BR,mobile,1,0
533,2026-01-02 20:20:00,156,119.96,USD,electronics,bank_transfer,AR,mobile,0,0
534,2026-01-02 20:25:00,285,19.39,USD,restaurants,pix,AR,mobile,1,0
535,2026-01-02 20:30:00,578,83.7,USD,entertainment,pix,BR,desktop,0,0
536,2026-01-02 20:35:00,154,129.14,USD,utilities,bank_transfer,AR,mobile,1,0
537,2026-01-02 20:40:00,456,6.4,USD,electronics,card,BR,mobile,0,0
538,2026-01-02 20:45:00,116,61.09,USD,restaurants,pix,PT,desktop,1,1
539,2026-01-02 20:50:00,541,86.36,USD,travel,card,BR,mobile,1,0
540,2026-01-02 20:55:00,22,25.57,USD,online_services,pix,AR,mobile,1,0
541,2026-01-02 21:00:00,710,9.87,USD,travel,card,MX,mobile,1,0
542,2026-01-02 21:05:00,56,85.03,USD,electronics,pix,CO,desktop,1,0
543,2026-01-02 21:10:00,195,9.98,USD,electronics,card,US,mobile,1,0
544,2026-01-02 21:15:00,175,27.71,USD,entertainment,card,US,mobile,1,0
545,2026-01-02 21:20:00,831,31.81,USD,transport,card,BR,mobile,0,0
546,2026-01-02 21:25:00,54,67.73,USD,entertainment,pix,BR,mobile,1,0
547,2026-01-02 21:30:00,430,17.7,USD,online_services,digital_wallet,CL,mobile,1,0
548,2026-01-02 21:35:00,592,16.7,USD,utilities,card,BR,mobile,1,0
549,2026-01-02 21:40:00,516,36.56,USD,online_services,card,CO,mobile,1,0
550,2026-01-02 21:45:00,681,90.59,USD,utilities,pix,BR,mobile,1,0
551,2026-01-02 21:50:00,804,326.18,USD,utilities,pix,US,mobile,1,0
552,2026-01-02 21:55:00,394,7.33,USD,groceries,card,CO,mobile,1,0
553,2026-01-02 22:00:00,829,45.39,USD,transport,pix,AR,desktop,1,0
554,2026-01-02 22:05:00,318,11.17,USD,transport,bank_transfer,BR,mobile,0,0
555,2026-01-02 22:10:00,985,91.73,USD,utilities,card,PT,mobile,1,0
556,2026-01-02 22:15:00,505,12.95,USD,restaurants,pix,CO,mobile,1,0
557,2026-01-02 22:20:00,737,16.87,USD,online_services,card,MX,mobile,0,0
558,2026-01-02 22:25:00,876,18.37,USD,entertainment,digital_wallet,MX,mobile,1,0
559,2026-01-02 22:30:00,793,30.69,USD,groceries,bank_transfer,BR,desktop,0,0
560,2026-01-02 22:35:00,852,45.75,USD,entertainment,pix,BR,mobile,0,0
561,2026-01-02 22:40:00,537,53.72,USD,transport,digital_wallet,BR,mobile,1,0
562,2026-01-02 22:45:00,44,32.93,USD,transport,card,CL,mobile,1,0
563,2026-01-02 22:50:00,494,8.76,USD,online_services,pix,CL,desktop,1,0
564,2026-01-02 22:55:00,182,68.57,USD,utilities,bank_transfer,BR,mobile,0,0
565,2026-01-02 23:00:00,890,31.41,USD,utilities,bank_transfer,PT,mobile,1,0
566,2026-01-02 23:05:00,237,105.82,USD,transport,pix,BR,mobile,0,0
567,2026-01-02 23:10:00,229,16.32,USD,entertainment,card,CO,mobile,1,0
568,2026-01-02 23:15:00,250,6.67,USD,transport,card,AR,mobile,0,0
569,2026-01-02 23:20:00,643,32.01,USD,travel,card,BR,mobile,0,0
570,2026-01-02 23:25:00,572,121.02,USD,electronics,bank_transfer,BR,desktop,1,0
571,2026-01-02 23:30:00,949,38.9,USD,travel,card,CO,desktop,1,0
572,2026-01-02 23:35:00,417,27.12,USD,entertainment,pix,CO,mobile,1,0
573,2026-01-02 23:40:00,283,13.87,USD,transport,card,BR,mobile,0,0
574,2026-01-02 23:45:00,50,192.05,USD,groceries,pix,AR,mobile,1,0
575,2026-01-02 23:50:00,8,11.83,USD,groceries,card,CL,desktop,1,0
576,2026-01-02 23:55:00,374,16.03,USD,online_services,pix,BR,mobile,0,0
577,2026-01-03 00:00:00,926,58.56,USD,online_services,card,CL,mobile,0,0
578,2026-01-03 00:05:00,524,5.18,USD,entertainment,card,BR,mobile,0,0
579,2026-01-03 00:10:00,894,118.46,USD,groceries,card,US,mobile,1,0
580,2026-01-03 00:15:00,102,61.82,USD,travel,digital_wallet,CO,mobile,1,0
581,2026-01-03 00:20:00,94,81.39,USD,electronics,pix,BR,tablet,0,0
582,2026-01-03 00:25:00,834,57.87,USD,restaurants,pix,MX,mobile,1,0
583,2026-01-03 00:30:00,107,28.19,USD,electronics,digital_wallet,BR,mobile,1,1
584,2026-01-03 00:35:00,52,11.44,USD,utilities,pix,US,mobile,1,0
585,2026-01-03 00:40:00,405,28.79,USD,online_services,pix,CL,mobile,1,0
586,2026-01-03 00:45:00,925,12.49,USD,utilities,pix,BR,mobile,1,0
587,2026-01-03 00:50:00,690,53.85,USD,restaurants,card,CO,mobile,0,0
588,2026-01-03 00:55:00,100,74.2,USD,travel,card,BR,mobile,0,0
589,2026-01-03 01:00:00,838,145.01,USD,travel,bank_transfer,US,desktop,1,0
590,2026-01-03 01:05:00,844,48.03,USD,transport,card,US,mobile,1,0
591,2026-01-03 01:10:00,801,83.48,USD,electronics,card,CL,mobile,1,0
592,2026-01-03 01:15:00,903,24.6,USD,electronics,bank_transfer,AR,desktop,1,0
593,2026-01-03 01:20:00,240,20.53,USD,groceries,card,CL,mobile,1,0
594,2026-01-03 01:25:00,980,53.18,USD,electronics,pix,BR,mobile,0,0
595,2026-01-03 01:30:00,321,22.5,USD,transport,pix,BR,mobile,0,0
596,2026-01-03 01:35:00,803,43.34,USD,transport,card,US,mobile,1,0
597,2026-01-03 01:40:00,580,11.46,USD,travel,card,BR,tablet,1,0
598,2026-01-03 01:45:00,780,13.71,USD,entertainment,card,BR,mobile,0,0
599,2026-01-03 01:50:00,628,62.52,USD,groceries,bank_transfer,BR,desktop,1,0
600,2026-01-03 01:55:00,643,80.37,USD,transport,bank_transfer,PT,mobile,1,0
601,2026-01-03 02:00:00,617,12.36,USD,groceries,bank_transfer,US,desktop,1,0
602,2026-01-03 02:05:00,779,64.76,USD,utilities,card,BR,mobile,0,0
603,2026-01-03 02:10:00,740,19.44,USD,online_services,card,BR,mobile,0,0
604,2026-01-03 02:15:00,135,33.67,USD,electronics,pix,MX,mobile,1,0
605,2026-01-03 02:20:00,827,136.58,USD,online_services,pix,BR,desktop,0,0
606,2026-01-03 02:25:00,537,74.25,USD,entertainment,card,PT,mobile,1,0
607,2026-01-03 02:30:00,324,73.4,USD,utilities,card,US,mobile,1,0
608,2026-01-03 02:35:00,515,223.36,USD,online_services,card,CO,mobile,1,0
609,2026-01-03 02:40:00,967,16.38,USD,travel,card,BR,mobile,0,0
610,2026-01-03 02:45:00,858,12.36,USD,electronics,pix,CO,mobile,1,0
611,2026-01-03 02:50:00,834,16.08,USD,entertainment,digital_wallet,PT,mobile,1,0
612,2026-01-03 02:55:00,463,25.67,USD,restaurants,card,BR,mobile,0,0
613,2026-01-03 03:00:00,785,3.14,USD,transport,pix,US,mobile,1,0
614,2026-01-03 03:05:00,386,26.91,USD,travel,card,BR,mobile,1,0
615,2026-01-03 03:10:00,687,19.21,USD,restaurants,card,PT,mobile,1,0
616,2026-01-03 03:15:00,640,72.51,USD,electronics,card,CL,mobile,1,0
617,2026-01-03 03:20:00,250,47.11,USD,utilities,card,BR,mobile,1,0
618,2026-01-03 03:25:00,267,18.16,USD,utilities,card,AR,desktop,1,0
619,2026-01-03 03:30:00,62,59.74,USD,online_services,pix,BR,mobile,1,0
620,2026-01-03 03:35:00,140,68.26,USD,utilities,pix,BR,mobile,1,0
621,2026-01-03 03:40:00,434,15.36,USD,transport,pix,US,mobile,1,0
622,2026-01-03 03:45:00,478,20.23,USD,entertainment,pix,BR,mobile,0,0
623,2026-01-03 03:50:00,166,3.58,USD,transport,card,PT,desktop,1,0
624,2026-01-03 03:55:00,417,11.13,USD,online_services,card,BR,desktop,0,0
625,2026-01-03 04:00:00,605,15.76,USD,restaurants,card,CL,mobile,1,1
626,2026-01-03 04:05:00,233,35.66,USD,transport,card,PT,mobile,1,0
627,2026-01-03 04:10:00,339,12.87,USD,online_services,card,CL,mobile,1,0
628,2026-01-03 04:15:00,368,19.82,USD,restaurants,digital_wallet,US,mobile,1,0
629,2026-01-03 04:20:00,506,9.72,USD,travel,digital_wallet,PT,mobile,1,0
630,2026-01-03 04:25:00,367,39.3,USD,transport,bank_transfer,CL,mobile,1,0
631,2026-01-03 04:30:00,737,50.69,USD,transport,pix,MX,desktop,0,0
632,2026-01-03 04:35:00,328,49.52,USD,entertainment,pix,BR,tablet,1,0
633,2026-01-03 04:40:00,434,33.53,USD,utilities,pix,BR,mobile,1,0
634,2026-01-03 04:45:00,380,7.09,USD,restaurants,pix,BR,mobile,0,0
635,2026-01-03 04:50:00,183,17.82,USD,online_services,card,MX,desktop,1,0
636,2026-01-03 04:55:00,686,22.04,USD,groceries,digital_wallet,CL,mobile,1,1
637,2026-01-03 05:00:00,236,22.12,USD,groceries,bank_transfer,CL,tablet,1,0
638,2026-01-03 05:05:00,297,35.69,USD,online_services,card,US,mobile,1,0
639,2026-01-03 05:10:00,793,137.76,USD,groceries,pix,BR,mobile,0,0
640,2026-01-03 05:15:00,949,74.6,USD,transport,bank_transfer,PT,mobile,1,0
641,2026-01-03 05:20:00,671,12.34,USD,groceries,digital_wallet,BR,mobile,0,1
